t1,t2,t3,t4,t5,t6,brs
52,35,87,50,44,80,394
66,71,41,22,91,22,446
99,4,15,18,79,20,523
29,51,39,25,80,70,411
97,70,37,53,72,77,437
79,18,63,27,97,38,459
2,65,76,81,44,49,430
77,93,39,76,70,31,450
73,53,81,3,53,39,422
64,32,65,2,7,11,479
76,21,20,19,59,66,444
17,34,20,44,18,60,428
60,82,76,80,5,12,485
65,51,86,58,30,49,385
12,36,94,35,81,14,480
68,77,88,85,79,15,487
56,44,59,87,29,88,421
83,49,65,4,1,61,458
46,55,1,34,25,1,449
61,7,29,36,12,28,450
56,83,70,58,39,27,405
34,3,29,25,17,84,477
68,18,68,20,90,76,468
31,83,46,64,62,49,386
24,46,23,93,75,66,444
38,96,96,47,32,82,460
53,52,70,8,29,97,439
12,11,81,41,19,26,473
57,47,19,17,14,66,428
33,91,93,11,5,71,509
38,34,10,55,13,70,432
35,2,27,5,33,37,461
39,6,21,11,54,84,463
30,77,76,5,82,46,457
30,79,35,96,87,17,483
47,49,15,9,55,49,387
30,53,64,11,61,71,412
96,6,20,28,6,58,496
91,92,15,17,85,37,502
94,16,52,37,52,37,411
85,54,6,41,84,68,448
40,28,50,82,98,60,426
56,18,71,51,17,49,397
37,3,17,24,57,98,476
33,58,39,88,55,86,419
89,97,76,29,67,21,483
71,45,8,87,0,2,505
0,8,0,70,89,30,523
35,25,93,49,99,56,442
64,87,98,39,84,1,497
50,68,83,97,92,25,470
22,45,87,51,5,64,433
58,39,63,48,60,1,396
35,94,40,32,90,29,450
30,78,54,68,76,72,423
67,55,40,94,27,9,443
17,25,89,13,81,55,473
34,59,46,11,61,12,419
14,20,89,9,53,82,484
99,95,91,69,78,24,513
94,56,41,36,3,99,472
11,43,88,64,27,49,424
2,68,79,84,15,85,503
35,80,86,72,62,23,446
37,8,73,51,82,2,462
34,87,47,99,43,58,423
70,63,47,77,74,44,397
18,63,45,14,51,74,414
43,17,5,5,90,39,482
72,42,39,21,20,47,404
31,18,59,73,50,82,419
26,55,39,78,74,73,419
25,62,70,44,71,0,437
69,1,61,10,77,55,455
29,78,35,41,31,12,431
48,92,74,34,0,59,446
93,81,80,82,20,31,489
9,47,69,11,80,25,459
11,39,23,58,81,4,464
56,96,41,9,44,44,416
8,5,70,20,55,51,446
70,49,60,81,27,61,400
58,17,96,66,55,36,426
95,26,87,37,43,12,466
89,96,60,99,88,99,537
27,7,28,8,91,81,504
16,70,56,91,17,43,444
6,50,39,31,25,20,430
27,23,20,1,2,40,487
9,3,2,12,29,50,496
29,36,19,57,87,48,414
97,12,11,0,21,53,508
32,30,85,93,40,34,444
55,14,44,14,13,91,463
24,14,0,23,88,85,514
21,25,0,2,87,50,491
14,44,31,83,9,20,466
93,75,13,90,84,56,490
53,84,63,36,61,40,389
44,53,44,1,44,3,418
43,6,48,86,2,57,446
71,99,16,79,58,46,449
10,19,9,68,32,17,482
97,6,3,88,92,4,567
81,86,27,19,93,4,513
54,98,10,34,79,27,463
4,80,76,19,78,77,492
84,51,96,86,48,43,430
78,44,8,18,33,26,450
67,56,82,54,14,72,422
84,42,80,19,43,71,434
98,89,90,53,7,26,501
25,77,79,65,10,77,467
65,94,53,11,15,77,467
32,24,22,44,48,80,411
40,66,25,19,62,31,415
24,34,37,40,72,8,430
4,11,48,64,77,33,447
20,71,36,91,94,46,457
90,52,63,42,86,45,408
58,57,16,44,51,17,392
66,10,73,34,12,92,478
6,72,18,58,76,56,442
91,6,81,51,78,3,496
48,79,10,45,67,56,402
21,67,51,27,56,4,425
73,42,13,95,14,86,488
41,96,43,82,72,48,421
41,9,89,60,49,19,433
52,80,9,78,16,63,452
83,82,40,69,62,42,418
81,86,92,62,10,93,509
4,99,86,40,33,34,476
13,69,78,77,62,75,453
25,87,91,46,84,69,464
78,39,90,68,59,90,451
87,6,89,99,65,2,536
66,75,70,40,51,1,425
86,2,14,86,3,29,526
20,78,50,6,14,57,448
69,62,53,15,78,30,421
22,40,13,81,51,26,433
27,66,25,91,7,93,494
68,72,73,87,93,51,450
75,12,58,46,70,23,425
7,26,7,26,38,4,492
6,33,26,80,52,97,467
82,96,98,76,47,12,497
89,22,51,81,97,27,473
7,86,15,53,32,13,474
7,69,64,27,68,5,465
10,90,52,84,63,82,466
30,96,20,16,91,20,503
31,73,55,84,51,25,411
98,15,8,17,29,17,513
79,4,45,22,69,39,440
4,66,90,22,9,41,482
99,42,86,46,69,75,445
60,74,54,38,71,15,410
35,92,95,47,21,66,453
41,40,6,76,78,53,423
76,48,47,47,52,71,360
95,44,81,11,86,49,461
64,56,69,45,56,72,377
13,50,42,61,53,46,366
80,55,17,73,43,31,420
10,20,87,77,76,35,478
94,76,27,32,49,53,418
4,16,92,2,2,52,522
40,32,93,65,95,37,447
63,48,60,56,4,15,415
57,14,96,56,65,28,436
44,76,0,10,61,83,469
75,45,66,48,6,22,422
15,79,91,12,87,89,523
15,44,32,23,72,64,424
24,87,28,37,48,6,445
21,99,13,97,32,72,505
34,47,19,87,6,90,473
24,81,46,9,68,72,445
46,39,85,61,3,52,413
21,2,5,6,75,41,501
21,83,21,52,91,69,457
42,83,28,60,67,12,431
30,97,40,0,7,31,490
10,80,36,88,25,70,470
55,12,93,76,15,11,489
10,65,32,83,91,25,475
7,12,19,66,89,99,519
22,11,83,49,79,71,454
22,54,6,60,50,89,429
74,59,1,61,45,67,419
58,14,13,0,84,40,477
31,26,98,45,43,88,443
0,89,92,33,10,42,498
0,68,95,6,57,99,517
20,40,51,65,45,90,404
80,85,85,63,33,93,478
77,75,70,48,95,90,464
13,88,32,66,51,41,422
19,28,82,41,23,81,454
58,1,18,44,9,91,479
14,8,64,61,62,47,421
20,46,93,59,4,60,445
3,38,9,23,6,31,490
51,63,82,43,84,55,397
67,54,63,76,64,82,412
83,40,65,25,88,63,438
53,58,25,41,40,19,388
30,95,3,81,64,0,510
10,22,34,96,3,57,486
20,15,33,28,26,52,431
66,14,73,31,27,67,437
36,78,88,46,12,91,466
24,74,93,18,64,80,473
88,7,87,74,51,2,495
34,36,74,72,79,44,414
22,18,48,10,64,56,424
13,84,93,41,46,14,465
99,82,52,28,87,74,471
57,96,18,55,53,36,411
37,28,7,80,23,90,477
41,9,21,98,6,9,513
42,84,98,93,12,64,489
28,30,20,28,86,31,450
60,12,99,96,88,69,505
19,40,52,23,90,47,415
29,97,37,54,66,11,443
13,27,52,90,84,9,480
62,59,4,22,86,99,484
28,42,26,70,62,6,432
37,45,32,8,0,69,448
39,1,76,35,69,86,459
84,10,74,18,91,47,477
15,87,7,32,38,61,458
57,58,92,86,52,69,420
99,87,97,55,18,94,519
2,11,92,70,54,93,500
50,85,55,6,59,63,411
97,23,83,54,93,92,501
13,60,87,42,63,4,454
56,79,96,63,88,28,459
80,45,14,42,58,63,403
20,14,87,92,88,98,535
1,74,86,54,15,91,493
21,51,92,42,20,25,437
42,63,84,3,98,75,479
54,98,80,90,17,56,466
19,30,50,1,57,12,447
29,82,89,11,99,57,491
47,9,33,96,98,18,489
65,30,90,46,93,13,462
26,37,97,97,20,52,466
27,12,48,65,99,93,473
1,30,34,53,72,85,448
58,53,55,32,49,32,356
76,14,27,99,63,18,482
58,67,84,10,95,39,459
14,42,36,11,94,9,483
92,88,85,80,11,90,529
30,58,56,44,80,86,410
29,52,49,50,59,39,347
12,19,24,9,39,25,472
51,29,57,82,92,4,453
22,65,25,11,18,92,483
85,64,54,83,19,33,438
68,28,89,45,34,29,423
97,84,53,72,70,47,434
43,90,97,7,19,42,478
44,58,89,94,4,75,472
37,48,13,56,9,68,419
94,18,4,21,1,1,550
69,63,18,31,27,89,448
84,83,50,55,75,52,405
84,21,31,72,15,40,451
82,60,8,67,6,92,491
26,96,24,53,65,5,462
15,76,8,92,98,3,543
93,62,92,24,19,51,459
83,77,86,96,58,48,457
76,51,40,76,65,46,386
9,61,44,83,4,15,474
24,20,28,78,38,41,428
88,97,49,40,48,23,427
22,21,71,77,62,97,468
42,94,55,74,0,44,440
93,45,57,48,90,82,433
31,10,28,9,39,44,439
96,50,96,53,87,82,470
95,47,83,77,6,55,461
35,78,39,46,77,41,396
78,18,45,32,25,90,450
19,20,83,68,16,84,483
30,72,54,18,76,92,450
27,45,17,7,50,13,442
85,16,75,91,90,44,485
92,18,27,52,11,78,469
2,48,27,70,77,69,442
14,88,69,35,81,37,455
51,66,3,48,67,71,408
2,36,32,23,49,12,446
7,47,15,63,7,5,483
12,2,27,68,16,55,468
4,17,63,74,69,75,464
99,42,47,68,73,42,412
3,41,69,32,96,71,463
52,71,77,65,18,25,426
11,70,71,1,85,35,482
80,11,25,11,30,13,491
53,12,54,54,82,45,390
55,7,14,65,3,14,484
36,23,1,50,11,64,445
15,66,64,97,61,48,429
88,15,8,58,98,80,505
46,96,97,75,49,62,439
47,61,24,21,76,66,414
15,73,51,57,41,30,398
82,93,84,21,23,47,471
74,0,0,42,89,48,475
94,13,16,6,88,15,534
97,45,48,35,17,47,406
87,24,83,41,91,66,466
74,56,3,10,52,41,431
33,44,17,22,78,56,420
46,7,41,70,76,74,429
88,25,26,54,94,24,464
63,46,11,69,31,59,406
71,43,53,56,87,38,390
49,53,78,27,38,66,386
5,23,3,76,90,98,536
43,83,72,59,15,40,419
51,1,74,53,60,6,435
45,18,88,15,61,87,461
79,97,20,73,57,14,476
33,39,34,87,50,46,387
20,52,10,39,57,7,435
10,64,15,85,2,44,480
48,84,44,61,25,41,389
65,13,60,93,18,81,472
60,74,81,75,69,23,441
39,5,16,5,85,99,521
47,38,6,75,96,4,478
4,41,94,89,64,99,505
7,87,0,39,6,24,512
78,78,52,5,49,91,449
15,19,88,83,92,53,486
99,92,34,57,34,44,439
11,23,58,11,37,69,447
90,36,56,65,27,47,404
41,91,60,65,44,91,426
43,51,43,74,14,86,414
21,73,81,20,30,86,472
14,58,50,40,71,41,387
35,41,30,58,86,72,413
49,73,13,74,75,10,453
7,70,53,94,74,30,458
40,7,6,17,96,96,524
34,82,28,23,77,44,432
67,56,18,84,53,70,417
10,50,45,70,34,69,403
8,15,23,95,59,65,476
52,47,7,30,76,22,424
5,16,83,98,65,58,487
20,55,45,95,23,99,464
35,90,61,91,30,70,451
53,16,72,82,30,29,435
94,66,40,83,50,48,409
33,39,35,93,13,52,427
89,32,20,6,42,38,452
47,91,87,83,8,52,462
11,82,8,28,97,46,488
90,10,68,15,34,25,476
26,36,25,73,8,27,452
62,57,18,30,27,54,401
57,31,3,83,66,69,445
86,3,55,49,95,8,479
95,99,65,77,76,84,502
11,83,73,79,21,83,490
7,79,99,94,30,52,491
36,98,96,36,1,4,519
15,73,28,72,85,96,487
75,91,54,31,85,52,431
88,8,3,43,81,57,475
98,10,28,63,43,67,450
56,47,26,65,44,45,361
79,19,96,32,45,55,437
15,55,24,54,95,8,460
23,35,83,1,5,76,497
77,49,25,21,58,69,412
21,2,95,79,1,31,521
64,84,27,41,57,0,440
65,60,64,14,5,65,439
52,67,10,90,78,32,449
6,86,22,68,89,66,485
43,19,43,22,65,52,392
12,58,68,85,33,2,467
83,12,43,32,33,2,462
16,93,12,98,89,68,524
14,99,94,34,18,50,480
29,16,4,50,36,10,456
20,46,12,66,93,0,483
19,65,49,19,20,15,444
58,45,88,50,12,80,423
92,3,25,52,25,33,460
31,49,96,54,64,46,391
14,56,8,31,55,18,442
41,14,42,73,26,29,422
9,44,38,68,90,64,434
26,91,87,71,22,63,468
11,56,24,40,37,74,420
38,18,94,92,58,81,473
40,54,33,79,63,33,393
68,86,59,97,70,77,463
61,18,54,51,93,67,413
37,74,50,30,98,92,451
62,13,90,78,61,96,479
16,74,47,63,24,19,433
31,71,21,95,20,78,475
31,50,61,72,13,36,406
92,33,46,36,1,46,431
75,21,64,63,48,85,422
68,60,23,84,78,48,423
28,35,65,83,10,77,455
85,87,91,31,54,44,446
68,68,49,12,37,29,411
4,69,14,49,20,66,450
7,84,35,6,99,49,488
23,43,47,25,99,51,414
90,9,84,5,60,1,522
88,65,0,48,9,91,490
84,29,56,23,62,24,429
25,89,81,34,86,58,459
63,0,38,12,70,95,481
72,34,99,16,88,32,480
36,55,76,83,16,24,441
46,94,1,24,33,1,490
82,65,15,55,87,35,443
51,43,21,39,89,25,414
37,0,25,72,74,82,469
93,16,47,57,76,27,439
49,6,74,57,71,87,438
32,47,64,57,87,64,397
55,53,74,37,54,90,394
60,67,91,46,55,63,395
39,7,34,7,38,67,443
15,76,64,93,60,62,445
19,32,61,20,82,95,470
22,30,49,58,64,89,413
3,12,54,13,87,45,470
26,46,86,49,46,60,381
57,46,9,94,8,22,468
79,52,16,41,3,40,433
39,66,65,92,38,13,436
40,34,24,32,89,28,432
64,3,52,50,38,44,384
29,86,19,61,15,2,484
90,56,53,86,6,19,464
57,41,76,54,4,37,408
78,50,53,27,57,4,411
20,55,81,5,81,73,469
20,41,12,74,12,34,456
98,50,36,28,39,0,447
35,37,58,61,64,62,377
64,48,40,17,7,43,410
58,93,65,35,44,92,433
12,16,90,39,48,94,471
9,59,92,24,84,0,505
49,34,5,47,42,98,422
7,24,52,96,61,57,439
72,20,64,37,0,45,436
43,7,81,13,7,60,473
66,42,58,60,59,33,372
99,75,38,28,10,83,484
90,10,82,67,62,39,456
75,66,80,82,69,53,431
88,12,24,11,42,88,489
51,10,54,6,59,11,440
1,11,72,22,52,82,475
12,61,44,93,13,49,438
18,44,93,4,82,42,469
46,10,26,22,73,15,455
81,45,18,97,73,10,481
65,68,64,15,24,24,437
18,78,24,9,44,89,474
49,31,70,50,11,43,388
64,80,46,41,63,56,380
70,72,43,64,36,79,410
45,63,73,67,46,0,415
48,64,17,54,10,37,408
47,87,34,86,46,3,445
34,84,61,48,62,48,380
52,40,85,47,10,83,426
95,95,78,38,91,1,524
17,6,97,89,13,4,548
77,9,30,43,89,51,438
16,64,41,21,7,97,478
66,35,88,84,36,98,469
35,36,50,50,91,90,414
84,72,86,79,17,98,507
92,14,56,20,23,55,449
95,99,31,62,45,58,442
65,87,28,99,65,91,484
82,10,56,96,7,36,484
81,2,61,45,32,73,439
3,79,48,15,13,76,478
59,64,3,60,57,66,408
73,17,9,94,97,67,509
48,1,44,69,13,29,435
75,55,0,79,68,12,469
15,69,29,13,47,93,460
17,77,19,15,95,26,497
57,16,88,92,13,11,500
4,32,83,27,53,72,448
13,83,36,84,93,63,478
63,85,45,56,45,39,378
54,7,59,48,89,31,419
98,73,92,68,32,43,460
51,17,47,48,31,37,372
88,12,84,1,62,74,499
57,36,22,48,28,52,377
52,10,61,39,12,88,443
20,15,45,15,64,53,424
86,38,37,34,85,66,431
37,26,14,88,61,88,463
67,35,67,98,37,46,417
62,89,69,57,41,52,393
3,26,31,55,63,1,459
63,58,37,38,45,39,364
16,37,25,26,47,87,437
10,48,91,46,52,50,392
21,29,35,90,58,21,444
39,44,27,68,61,70,392
10,69,18,29,28,16,469
99,38,41,53,95,66,438
33,98,34,23,33,9,467
33,4,20,37,26,39,441
68,85,76,85,2,28,488
80,46,12,4,43,91,468
30,82,7,81,99,30,498
37,40,96,49,83,38,417
56,93,70,96,81,4,497
88,60,71,74,40,28,429
19,60,40,31,89,36,425
45,48,43,86,13,91,430
6,85,68,55,73,32,447
3,65,30,53,45,87,430
87,54,89,74,69,88,467
10,12,9,42,79,99,507
8,92,7,93,79,50,503
14,28,54,58,9,17,446
8,70,15,51,82,46,437
21,51,43,33,47,65,374
83,22,3,19,90,96,528
25,22,99,72,53,89,470
10,9,67,76,82,5,504
6,25,93,39,1,19,504
69,19,24,5,5,10,507
58,5,45,80,36,53,408
89,5,83,69,42,36,461
72,99,60,4,55,59,446
0,94,94,70,53,80,496
32,7,24,13,41,41,442
59,83,71,33,37,77,424
80,21,75,39,3,20,474
74,94,15,6,26,86,510
89,1,34,8,9,53,492
63,25,58,27,88,78,439
5,44,66,21,41,32,424
10,27,21,9,52,47,439
49,86,87,28,94,50,444
33,31,99,57,30,86,451
28,9,38,3,69,73,466
97,47,46,81,17,97,468
86,38,96,83,2,91,520
13,12,8,37,54,8,477
97,72,81,9,45,45,454
57,80,26,9,41,43,420
64,69,3,92,12,38,475
13,74,63,97,47,19,458
21,65,69,4,59,84,456
94,29,84,12,82,58,481
95,61,6,31,54,16,460
77,96,52,75,99,46,458
8,79,38,59,54,64,414
26,77,16,72,8,9,492
57,27,40,60,89,72,415
13,69,71,42,14,80,454
43,97,59,26,65,12,443
57,47,4,9,71,30,440
34,84,65,36,4,34,443
79,38,26,41,82,52,411
78,16,17,38,38,56,427
20,40,0,88,41,34,454
73,57,56,84,9,3,462
60,42,45,76,34,14,403
27,74,43,70,94,5,466
48,24,13,95,1,7,503
35,17,50,19,9,76,448
97,36,89,80,26,4,503
30,81,59,6,11,65,461
73,15,42,19,53,87,440
79,70,19,70,59,70,434
54,99,32,28,4,69,461
23,18,38,41,33,57,405
7,19,60,97,94,90,519
75,31,13,98,19,95,508
87,90,90,30,48,94,487
34,62,65,69,18,91,439
71,76,67,7,48,8,454
22,10,81,10,78,92,512
54,8,17,77,21,67,455
55,80,37,83,31,88,442
54,19,52,98,77,49,417
80,24,32,11,52,4,463
57,44,58,52,58,78,364
14,48,17,24,4,81,475
75,91,91,24,24,16,496
46,73,27,12,40,5,444
57,14,33,50,33,62,392
49,2,97,17,71,8,494
59,69,22,47,65,95,423
99,50,36,77,38,86,442
6,70,89,58,80,16,479
22,93,36,70,71,30,449
17,25,68,80,6,34,468
67,29,37,81,32,97,450
49,93,40,45,85,97,444
60,99,35,95,49,79,453
38,29,76,57,85,68,423
43,68,64,78,80,17,434
48,58,52,58,47,96,373
12,61,98,80,45,75,461
93,47,98,51,59,7,451
92,54,94,70,62,74,452
21,99,39,77,3,94,510
55,34,79,57,90,16,435
19,85,67,8,8,10,509
16,93,70,85,18,93,511
9,1,52,36,90,24,474
17,82,12,5,56,5,501
81,38,46,53,35,11,406
77,5,22,44,39,88,457
34,22,42,11,59,9,442
2,31,4,53,55,6,467
33,90,74,95,66,36,460
54,52,33,6,37,92,425
59,23,8,4,24,64,466
95,38,27,58,24,33,433
59,18,46,37,95,3,452
9,9,20,44,74,88,482
75,78,34,88,57,1,467
65,27,94,32,21,57,439
71,72,95,83,15,62,473
50,82,47,33,56,75,387
98,75,63,83,45,56,435
78,46,6,66,51,85,432
13,36,47,11,25,26,442
6,93,6,83,93,18,542
3,13,83,15,3,3,547
27,24,77,51,51,75,407
70,97,24,69,56,14,458
71,14,70,6,8,70,486
85,14,46,37,21,86,455
89,38,60,79,53,48,399
3,44,6,81,62,0,492
0,57,17,91,22,67,479
58,10,35,84,26,28,445
60,59,0,0,63,35,450
69,35,48,61,98,0,448
77,77,95,65,19,96,496
69,76,18,76,46,93,454
51,28,35,32,39,74,393
12,70,67,42,30,91,447
45,11,70,76,58,73,425
70,60,66,63,8,7,448
95,36,42,57,1,6,469
21,32,11,40,36,42,418
50,49,92,2,21,64,437
39,49,30,77,98,87,447
90,6,37,68,37,13,467
72,75,96,0,21,56,482
15,9,79,59,54,21,450
16,61,55,99,21,6,475
26,29,66,83,69,37,429
63,73,85,19,43,67,430
22,92,84,64,61,75,459
43,3,6,47,99,29,472
81,34,54,36,87,13,442
85,4,8,90,0,72,538
45,23,18,75,16,56,431
5,46,67,62,32,12,436
2,45,40,8,15,53,444
27,28,58,10,86,67,449
4,18,37,27,11,49,454
67,35,44,62,55,74,383
12,80,17,46,72,18,461
20,57,62,66,67,56,393
47,90,57,21,98,79,460
16,78,48,87,57,29,432
49,1,1,59,42,88,456
49,49,13,29,52,10,403
39,52,28,25,49,23,389
78,37,28,44,19,24,427
87,39,89,96,21,94,510
15,22,64,16,85,36,462
94,45,51,16,53,93,434
88,87,60,94,26,87,495
6,30,89,77,44,33,455
15,79,63,34,85,39,442
85,74,72,64,59,98,458
90,78,22,17,25,56,463
33,40,65,34,21,22,416
75,60,46,0,26,14,451
61,89,81,99,14,90,511
4,32,74,9,64,47,448
55,59,68,27,76,83,419
13,87,91,9,61,24,496
25,62,95,52,28,40,419
79,77,50,87,93,44,447
65,73,66,30,81,17,442
69,28,29,2,40,86,458
22,58,21,58,33,36,406
81,71,34,7,22,31,460
75,36,80,20,5,58,455
6,96,10,59,86,65,494
21,29,74,8,95,99,513
14,11,76,74,47,9,471
99,20,1,88,19,41,508
28,50,42,82,48,8,408
92,59,0,12,64,80,487
64,43,20,25,41,98,435
33,63,53,90,96,77,451
31,50,37,79,49,97,412
53,12,80,78,61,74,439
33,20,56,3,85,11,476
78,59,24,3,53,62,429
57,31,21,47,56,39,377
67,78,0,66,71,94,481
91,36,66,60,46,80,419
3,86,76,67,57,37,450
95,23,34,48,71,56,420
75,65,53,59,0,48,408
99,39,56,25,66,72,433
42,4,31,2,46,24,451
74,80,37,67,64,22,430
77,41,51,56,32,2,412
67,99,50,16,4,52,452
13,8,47,7,43,27,455
74,20,17,6,75,29,479
65,38,46,56,61,80,382
7,4,46,61,22,62,446
40,78,28,47,25,51,391
22,13,65,8,33,44,446
79,20,3,28,91,24,497
70,31,47,0,74,89,458
94,29,61,72,8,77,471
34,8,98,20,25,17,495
7,66,19,61,18,21,464
27,41,65,47,97,73,423
86,9,17,43,7,37,474
74,93,22,11,84,87,509
24,25,19,7,43,63,446
38,36,34,62,56,98,411
44,78,80,12,2,26,476
0,43,31,35,75,62,430
20,87,81,62,89,21,482
65,28,51,64,86,35,407
62,6,85,75,18,62,464
99,24,13,81,69,69,485
49,73,96,75,15,80,464
33,20,96,71,26,16,474
72,16,24,8,38,26,461
85,51,5,26,37,22,448
92,36,26,14,71,33,456
39,23,65,2,6,43,453
28,30,9,5,80,7,502
52,9,85,51,71,0,454
66,98,11,85,76,8,510
65,10,35,43,35,97,441
4,90,79,19,71,17,503
60,36,65,6,59,56,402
13,73,17,95,72,10,503
40,20,59,27,91,36,429
60,18,67,60,88,27,434
91,24,9,58,35,94,478
81,93,30,11,26,1,508
14,62,3,62,2,25,482
56,66,83,33,86,41,421
13,81,25,32,97,60,471
7,5,88,87,99,99,565
96,58,69,88,6,77,487
16,58,94,39,59,28,431
95,26,66,87,14,30,481
93,20,69,52,84,2,480
55,0,27,0,13,70,487
61,39,66,98,35,86,441
12,9,3,43,21,99,512
4,86,56,19,36,13,472
44,98,43,33,97,25,452
17,26,39,30,68,59,417
69,14,27,3,39,8,479
14,25,85,89,88,54,481
98,10,56,35,50,68,431
69,41,58,70,13,20,426
71,12,42,29,57,53,401
47,62,61,70,51,94,396
83,3,80,1,2,22,537
61,56,75,0,93,78,468
24,34,10,61,41,12,441
19,45,60,98,51,81,430
20,48,97,23,55,75,439
82,21,21,2,35,69,474
68,98,86,29,59,60,447
40,84,73,39,24,35,421
87,57,12,93,71,1,499
32,78,38,27,60,68,412
38,7,95,90,99,40,502
53,50,33,4,98,24,443
57,3,64,32,98,98,486
17,96,81,21,94,22,514
64,32,44,58,36,15,397
12,93,63,9,16,91,513
67,41,49,54,24,83,393
95,7,74,70,52,35,453
10,42,48,65,71,62,401
53,50,36,93,27,63,400
54,13,88,20,29,39,443
76,72,79,19,65,76,454
89,38,28,91,46,57,428
37,26,59,98,93,16,474
93,40,7,97,26,45,474
59,59,32,1,50,73,412
88,45,16,63,38,61,416
87,49,8,69,63,24,441
14,29,48,84,65,6,454
36,87,79,30,43,41,418
0,16,35,35,8,24,482
69,62,45,40,28,16,404
16,22,10,27,36,54,444
75,38,7,95,92,9,511
75,66,80,63,26,59,422
18,63,73,94,97,79,493
43,6,36,62,13,33,432
47,98,39,86,89,92,483
64,14,85,71,32,22,455
61,59,55,37,46,36,359
97,35,97,22,88,98,527
17,88,80,98,51,95,500
68,25,46,45,23,84,415
72,87,36,95,35,48,438
30,25,64,91,97,16,484
66,82,22,4,88,11,502
54,33,27,54,6,8,436
77,48,29,63,36,87,417
30,93,9,47,68,22,455
36,61,99,85,92,74,480
41,5,18,67,85,4,486
52,99,96,81,5,76,504
94,59,62,21,84,96,479
9,81,41,67,48,20,432
42,58,30,7,52,71,405
99,26,78,48,79,57,443
3,30,48,62,3,65,445
38,38,8,48,49,92,412
48,35,54,12,35,62,388
43,90,48,73,65,18,422
7,9,84,86,97,86,541
37,17,27,97,90,4,504
58,87,28,24,55,44,407
51,90,80,45,1,63,442
12,3,82,68,43,39,455
47,62,66,21,89,27,425
32,0,24,54,59,74,434
75,55,3,41,18,91,462
82,58,47,39,96,15,438
62,40,0,54,44,95,430
57,4,5,21,35,52,446
25,27,23,14,95,48,459
80,99,55,68,2,94,499
93,94,53,94,71,72,483
76,38,41,76,74,75,426
54,57,32,79,67,40,389
3,34,12,41,55,42,424
26,35,40,87,71,47,412
76,69,35,6,12,85,480
52,26,11,12,27,74,452
8,21,48,56,30,51,402
58,29,56,94,38,87,432
97,88,93,31,29,51,473
34,47,9,21,19,49,421
10,34,84,87,13,36,480
0,55,51,51,78,21,418
1,26,98,17,66,56,479
27,62,30,29,83,93,455
47,82,78,0,60,50,427
85,49,75,1,46,72,439
87,33,4,93,67,93,507
13,68,35,87,24,2,483
6,77,84,33,31,48,445
10,57,92,17,71,9,487
46,70,32,48,34,23,388
10,39,61,49,59,84,409
49,22,93,70,5,21,468
1,25,92,54,11,75,487
81,75,58,14,46,95,453
66,51,87,2,50,27,429
69,54,11,54,94,5,459
91,1,42,16,29,45,459
8,21,53,34,23,53,422
84,64,35,41,75,89,440
92,34,70,18,30,57,440
45,51,85,83,50,85,414
92,0,55,53,62,43,423
8,35,21,37,39,44,416
35,55,12,5,46,95,454
3,24,99,71,60,32,474
13,46,90,12,33,45,442
85,19,90,11,10,85,523
60,49,57,47,96,32,388
25,79,66,38,23,36,425
14,80,38,56,9,3,474
97,69,94,29,96,54,486
90,71,2,47,65,45,435
0,71,38,83,44,59,434
71,27,84,65,0,18,478
52,18,18,62,59,45,395
67,20,79,77,34,57,430
80,6,3,31,56,1,497
63,86,13,28,7,11,492
67,61,40,17,4,77,447
26,73,75,68,81,51,427
12,88,57,38,44,68,422
88,9,6,59,26,41,467
56,69,60,2,3,34,449
80,41,36,8,41,8,447
38,58,25,5,78,6,464
45,72,66,81,74,77,430
11,68,58,35,94,76,454
72,94,35,74,64,63,437
66,10,60,75,65,12,448
15,43,8,75,0,47,463
81,12,82,19,57,3,489
35,62,70,79,28,67,419
69,19,24,5,87,37,473
34,87,93,20,43,32,453
28,62,37,54,87,19,422
55,57,57,65,2,61,398
16,71,33,2,51,5,468
60,97,31,3,91,48,469
35,41,49,66,54,7,390
70,62,14,81,80,0,483
41,63,71,93,97,60,448
30,25,73,46,1,5,467
31,77,24,96,21,33,466
15,88,27,10,70,13,495
44,48,55,75,22,56,375
47,8,98,45,55,3,452
54,5,47,68,4,1,467
85,4,12,59,18,88,501
51,22,27,87,63,93,449
94,20,38,72,31,68,448
81,59,28,29,17,95,464
37,94,20,50,25,47,417
51,30,52,57,80,63,378
54,60,92,79,75,12,453
30,57,2,80,43,16,448
57,80,73,77,62,51,406
87,15,47,4,30,85,478
51,25,18,40,94,83,448
80,98,29,35,0,5,511
5,94,32,32,19,77,485
2,74,50,62,61,19,430
73,31,84,20,1,88,496
95,23,51,30,16,46,433
35,56,87,88,70,85,456
78,53,74,79,33,27,428
78,75,45,86,25,49,423
43,3,71,20,37,61,431
71,53,29,77,85,95,457
12,75,32,64,66,46,418
1,95,0,35,42,68,487
52,63,43,33,39,38,364
38,34,12,61,5,50,424
93,49,99,62,48,32,428
26,64,39,21,37,58,401
19,21,32,4,71,29,467
21,78,7,31,32,43,445
68,93,85,21,73,4,498
19,72,60,20,16,11,468
79,29,89,95,13,69,494
68,32,58,96,54,12,436
30,32,51,60,64,96,413
57,11,99,33,79,85,480
83,46,53,36,74,24,407
79,68,59,80,12,57,436
87,48,43,41,98,14,441
6,79,74,2,19,76,505
86,16,80,21,23,23,485
